market_id,entry_time,end_time,closed_time,resolution_time,side,stake,settle_value,pnl,market_price,model_prob,edge,kelly_raw,bet_fraction,sizing_method,cash_before_entry,wallet_before_entry,outcome_yes,cash_after_resolution,roi_on_stake
1524908,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 07:34:29+00:00,2026-04-04 07:34:29+00:00,YES,33.93780008583216,78.01793123179806,44.0801311459659,0.435,0.4807692307692308,0.045769230769230784,0.08100748808713414,0.020251872021783534,fractional_kelly,968.7046644963092,1675.7858260869723,1,776.47483397261,1.2988505747126435
1817716,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 11:05:59+00:00,2026-04-04 11:05:59+00:00,NO,49.28781841432269,0.0,-49.28781841432269,0.6,0.5294117647058824,-0.07058823529411762,0.11764705882352937,0.029411764705882342,fractional_kelly,934.7668644104771,1675.7858260869723,1,776.47483397261,-1.0
1817703,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 11:54:23+00:00,2026-04-04 11:54:23+00:00,NO,53.790309369033736,0.0,-53.790309369033736,0.785,0.6842105263157895,-0.10078947368421054,0.1283942339926249,0.032098558498156224,fractional_kelly,885.4790459961544,1675.7858260869723,1,776.47483397261,-1.0
1773282,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 12:36:25+00:00,2026-04-04 12:36:25+00:00,YES,54.64518998109691,0.0,-54.64518998109691,0.375,0.45652173913043476,0.08152173913043476,0.13043478260869562,0.032608695652173905,fractional_kelly,831.6887366271206,1675.7858260869723,0,776.47483397261,-1.0
1773257,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 12:39:07+00:00,2026-04-04 12:39:07+00:00,NO,36.540968824411635,87.0023067247896,50.46133790037797,0.58,0.5294117647058824,-0.0505882352941176,0.08722109533468553,0.021805273833671382,fractional_kelly,777.0435466460237,1675.7858260869723,0,863.4771406973996,1.380952380952381
1817195,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 13:04:31+00:00,2026-04-04 13:04:31+00:00,NO,35.116369649970366,0.0,-35.116369649970366,0.81,0.7421052631578954,-0.06789473684210467,0.08382066276803046,0.020955165692007616,fractional_kelly,740.5025778216121,1675.7858260869723,1,863.4771406973996,-1.0
1773259,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 13:42:23+00:00,2026-04-04 13:42:23+00:00,NO,36.540968824411635,87.0023067247896,50.46133790037797,0.58,0.5294117647058824,-0.0505882352941176,0.08722109533468553,0.021805273833671382,fractional_kelly,705.3862081716418,1675.7858260869723,0,950.4794474221892,1.380952380952381
1773254,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 13:42:25+00:00,2026-04-04 13:42:25+00:00,NO,58.30388275840613,151.4386565153406,93.13477375693446,0.615,0.5294117647058824,-0.08558823529411763,0.13916786226685793,0.03479196556671448,fractional_kelly,668.8452393472302,1675.7858260869725,0,1101.9181039375298,1.5974025974025974
1773283,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:18:11+00:00,2026-04-04 14:18:11+00:00,YES,54.64518998109692,0.0,-54.64518998109692,0.375,0.45652173913043476,0.08152173913043476,0.13043478260869562,0.032608695652173905,fractional_kelly,610.5413565888241,1675.7858260869725,0,1101.9181039375298,-1.0
1817736,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:24:01+00:00,2026-04-04 14:24:01+00:00,NO,80.32785672868627,0.0,-80.32785672868627,0.655,0.5294117647058824,-0.12558823529411767,0.1917377638078132,0.0479344409519533,fractional_kelly,555.8961666077272,1675.7858260869725,1,1101.9181039375298,-1.0
1817740,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:25:03+00:00,2026-04-04 14:25:03+00:00,YES,71.33074417379828,206.75578021390808,135.4250360401098,0.345,0.45652173913043476,0.11152173913043478,0.17026219714570195,0.04256554928642549,fractional_kelly,475.56830987904095,1675.7858260869725,1,1308.673884151438,1.8985507246376816
1702542,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:25:05+00:00,2026-04-04 14:25:05+00:00,YES,76.55804811888012,0.0,-76.55804811888012,0.335,0.45652173913043476,0.12152173913043474,0.1827394573389996,0.0456848643347499,fractional_kelly,404.2375657052427,1675.7858260869725,0,1308.673884151438,-1.0
1817727,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:33:13+00:00,2026-04-04 14:33:13+00:00,NO,15.217476923324963,0.0,-15.217476923324963,0.71,0.6842105263157895,-0.025789473684210473,0.03632320237212743,0.009080800593031858,fractional_kelly,327.6795175863625,1675.7858260869725,1,1308.673884151438,-1.0
1817725,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:33:15+00:00,2026-04-04 14:33:15+00:00,NO,26.27854485752821,0.0,-26.27854485752821,0.73,0.6842105263157895,-0.04578947368421049,0.0627253064167267,0.015681326604181676,fractional_kelly,312.46204066303756,1675.7858260869725,1,1308.673884151438,-1.0
1817728,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 14:34:15+00:00,2026-04-04 14:34:15+00:00,YES,36.277058895013894,0.0,-36.277058895013894,0.405,0.45652173913043476,0.05152173913043473,0.08659115820241131,0.021647789550602828,fractional_kelly,286.1834958055093,1675.7858260869725,0,1308.673884151438,-1.0
1773316,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:33:43+00:00,2026-04-04 15:33:43+00:00,NO,16.113325250836283,33.56942760590893,17.456102355072645,0.52,0.5,-0.020000000000000018,0.03846153846153849,0.009615384615384623,fractional_kelly,249.90643691049542,1675.7858260869723,0,1342.2433117573469,1.0833333333333337
1817714,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:38:41+00:00,2026-04-04 15:38:41+00:00,NO,46.181443304176305,114.02825507204025,67.84681176786395,0.595,0.5294117647058824,-0.06558823529411761,0.11023232822540775,0.027558082056351938,fractional_kelly,233.79311165965913,1675.7858260869725,0,1456.2715668293872,1.4691358024691359
1553689,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:40:49+00:00,2026-04-04 15:40:49+00:00,YES,25.065172612411974,0.0,-25.065172612411974,0.22,0.26666666666666666,0.04666666666666666,0.05982905982905982,0.014957264957264954,fractional_kelly,187.61166835548283,1675.7858260869723,0,1456.2715668293872,-1.0
1553282,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:42:09+00:00,2026-04-04 15:42:09+00:00,YES,17.34201018281726,0.0,-17.34201018281726,0.235,0.26666666666666666,0.031666666666666676,0.041394335511982586,0.010348583877995646,fractional_kelly,162.54649574307086,1675.7858260869725,0,1456.2715668293872,-1.0
1553690,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:42:33+00:00,2026-04-04 15:42:33+00:00,NO,55.34779608821484,141.91742586721753,86.5696297790027,0.61,0.5294117647058824,-0.08058823529411763,0.13211186113789775,0.033027965284474436,fractional_kelly,145.2044855602536,1675.7858260869725,0,1598.1889926966048,1.564102564102564
1527151,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:46:41+00:00,2026-04-04 15:46:41+00:00,NO,36.54096882441164,0.0,-36.54096882441164,0.58,0.5294117647058824,-0.0505882352941176,0.08722109533468553,0.021805273833671382,fractional_kelly,89.85668947203877,1675.7858260869725,1,1598.1889926966048,-1.0
1817945,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 15:53:43+00:00,2026-04-04 15:53:43+00:00,NO,26.27854485752821,0.0,-26.27854485752821,0.73,0.6842105263157895,-0.04578947368421049,0.0627253064167267,0.015681326604181676,fractional_kelly,53.315720647627124,1675.7858260869725,1,1598.1889926966048,-1.0
1773315,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 16:09:37+00:00,2026-04-04 16:09:37+00:00,NO,16.113325250836283,33.56942760590893,17.456102355072645,0.52,0.5,-0.020000000000000018,0.03846153846153849,0.009615384615384623,fractional_kelly,27.037175790098914,1675.7858260869723,0,1631.7584203025137,1.0833333333333337
1733557,2026-04-03 21:00:00+00:00,2026-04-03 23:00:00+00:00,2026-04-04 16:11:37+00:00,2026-04-04 16:11:37+00:00,NO,10.92385053926263,25.11230009025892,14.188449550996289,0.565,0.5294117647058824,-0.03558823529411759,0.06298802706923468,0.01574700676730867,fractional_kelly,10.92385053926263,1675.7858260869725,0,1656.8707203927727,1.2988505747126435
1820803,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 00:39:55+00:00,2026-04-05 00:39:55+00:00,NO,51.75203878718309,0.0,-51.75203878718309,0.605,0.5294117647058824,-0.07558823529411762,0.12493923189110351,0.031234807972775877,fractional_kelly,1656.8707203927727,1656.8707203927727,1,0.0,-1.0
1721277,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 00:48:07+00:00,2026-04-05 00:48:07+00:00,YES,26.645581760702495,183.76263283243102,157.11705107172853,0.145,0.2,0.05500000000000002,0.06432748538011698,0.016081871345029246,fractional_kelly,1605.1186816055897,1656.8707203927727,1,183.76263283243102,5.8965517241379315
1665325,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 01:04:47+00:00,2026-04-05 01:04:47+00:00,YES,33.554733786034724,77.13731904835569,43.58258526232097,0.435,0.4807692307692308,0.045769230769230784,0.08100748808713414,0.020251872021783534,fractional_kelly,1578.4730998448872,1656.8707203927727,1,260.8999518807867,1.2988505747126438
1721268,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 01:41:39+00:00,2026-04-05 01:41:39+00:00,YES,19.585451352561005,0.0,-19.585451352561005,0.455,0.4807692307692308,0.025769230769230766,0.04728299223712068,0.01182074805928017,fractional_kelly,1544.9183660588524,1656.8707203927727,0,260.8999518807867,-1.0
1665321,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 01:48:23+00:00,2026-04-05 01:48:23+00:00,YES,22.269767747214683,98.97674554317636,76.70697779596168,0.225,0.26666666666666666,0.04166666666666666,0.05376344086021504,0.01344086021505376,fractional_kelly,1525.3329147062914,1656.8707203927727,1,359.8766974239631,3.444444444444444
1721249,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 02:11:33+00:00,2026-04-05 02:11:33+00:00,NO,57.72447643870882,0.0,-57.72447643870882,0.795,0.6842105263157895,-0.11078947368421055,0.13935782853359815,0.03483945713339954,fractional_kelly,1503.0631469590767,1656.8707203927727,1,359.8766974239631,-1.0
1665323,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 02:29:39+00:00,2026-04-05 02:29:39+00:00,NO,165.68707203927727,170.2847605747968,4.597688535519524,0.027,0.0,-0.027,1.0,0.1,fractional_kelly,1445.338670520368,1656.8707203927727,0,530.1614579987599,0.02774922918807817
1665374,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 02:37:49+00:00,2026-04-05 02:37:49+00:00,NO,26.090754446580583,0.0,-26.090754446580583,0.565,0.5294117647058824,-0.03558823529411759,0.06298802706923468,0.01574700676730867,fractional_kelly,1279.6515984810908,1656.870720392773,1,530.1614579987599,-1.0
1665376,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 03:10:49+00:00,2026-04-05 03:10:49+00:00,NO,26.090754446580583,59.97874585420823,33.887991407627645,0.565,0.5294117647058824,-0.03558823529411759,0.06298802706923468,0.01574700676730867,fractional_kelly,1253.5608440345102,1656.870720392773,0,590.1402038529682,1.2988505747126433
1721203,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 03:24:49+00:00,2026-04-05 03:24:49+00:00,YES,26.6455817607025,0.0,-26.6455817607025,0.145,0.2,0.05500000000000002,0.06432748538011698,0.016081871345029246,fractional_kelly,1227.4700895879296,1656.870720392773,0,590.1402038529682,-1.0
1721170,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 04:08:17+00:00,2026-04-05 04:08:17+00:00,NO,165.6870720392773,183.07963761246108,17.392565573183788,0.095,0.04000000000000003,-0.05499999999999997,0.5789473684210521,0.1,fractional_kelly,1200.824507827227,1656.870720392773,0,773.2198414654292,0.10497237569060763
1721118,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 05:59:21+00:00,2026-04-05 05:59:21+00:00,YES,19.58545135256101,43.04494802760661,23.4594966750456,0.455,0.4807692307692308,0.025769230769230766,0.04728299223712068,0.01182074805928017,fractional_kelly,1035.1374357879497,1656.870720392773,1,816.2647894930358,1.1978021978021975
1538421,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 06:11:23+00:00,2026-04-05 06:11:23+00:00,YES,65.19705311960101,0.0,-65.19705311960101,0.355,0.45652173913043476,0.10152173913043477,0.15739804516346476,0.03934951129086619,fractional_kelly,1015.5519844353887,1656.870720392773,0,816.2647894930358,-1.0
1538431,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 06:11:25+00:00,2026-04-05 06:11:25+00:00,YES,65.19705311960101,183.65367075943948,118.45661763983847,0.355,0.45652173913043476,0.10152173913043477,0.15739804516346476,0.03934951129086619,fractional_kelly,950.3549313157877,1656.8707203927727,1,999.9184602524753,1.8169014084507045
1540073,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 06:28:09+00:00,2026-04-05 06:28:09+00:00,YES,17.14626562497968,72.96283244672205,55.81656682174237,0.235,0.26666666666666666,0.031666666666666676,0.041394335511982586,0.010348583877995646,fractional_kelly,885.1578781961866,1656.8707203927727,1,1072.8812926991973,3.2553191489361706
1665372,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 07:03:09+00:00,2026-04-05 07:03:09+00:00,NO,57.64578905240277,149.72932221403317,92.08353316163041,0.615,0.5294117647058824,-0.08558823529411763,0.13916786226685793,0.03479196556671448,fractional_kelly,868.0116125712069,1656.8707203927727,0,1222.6106149132304,1.5974025974025976
1540304,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 07:43:29+00:00,2026-04-05 07:43:29+00:00,NO,19.72465143324731,41.52558196473118,21.80093053148387,0.525,0.5,-0.025000000000000022,0.04761904761904766,0.011904761904761915,fractional_kelly,810.3658235188042,1656.8707203927727,0,1264.1361968779615,1.105263157894737
1537942,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 07:54:21+00:00,2026-04-05 07:54:21+00:00,YES,40.17495893928966,94.52931515126978,54.354356211980125,0.425,0.4807692307692308,0.05576923076923079,0.09698996655518399,0.024247491638795998,fractional_kelly,790.6411720855568,1656.8707203927727,1,1358.6655120292314,1.352941176470588
1537937,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 07:55:19+00:00,2026-04-05 07:55:19+00:00,YES,48.17165668162089,125.12118618602828,76.9495295044074,0.385,0.45652173913043476,0.07152173913043475,0.11629551078119471,0.029073877695298678,fractional_kelly,750.4662131462671,1656.8707203927727,1,1483.7866982152598,1.5974025974025974
1543047,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 07:59:09+00:00,2026-04-05 07:59:09+00:00,YES,35.86758866761844,0.0,-35.86758866761844,0.405,0.45652173913043476,0.05152173913043473,0.08659115820241131,0.021647789550602828,fractional_kelly,702.2945564646462,1656.8707203927725,0,1483.7866982152598,-1.0
1538661,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 08:00:05+00:00,2026-04-05 08:00:05+00:00,YES,40.17495893928966,94.52931515126978,54.354356211980125,0.425,0.4807692307692308,0.05576923076923079,0.09698996655518399,0.024247491638795998,fractional_kelly,666.4269677970278,1656.8707203927727,1,1578.3160133665297,1.352941176470588
1865402,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 11:14:45+00:00,2026-04-05 11:14:45+00:00,NO,76.8458139548684,0.0,-76.8458139548684,0.65,0.5294117647058824,-0.12058823529411766,0.18552036199095023,0.04638009049773756,fractional_kelly,626.2520088577381,1656.8707203927725,1,1578.3160133665297,-1.0
1865391,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 11:49:47+00:00,2026-04-05 11:49:47+00:00,NO,48.52465182814147,0.0,-48.52465182814147,0.775,0.6842105263157895,-0.09078947368421053,0.1171477079796265,0.029286926994906624,fractional_kelly,549.4061949028697,1656.8707203927725,1,1578.3160133665297,-1.0
1702566,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 12:12:33+00:00,2026-04-05 12:12:33+00:00,NO,23.446283779143027,0.0,-23.446283779143027,0.53,0.5,-0.030000000000000027,0.05660377358490571,0.014150943396226428,fractional_kelly,500.88154307472826,1656.8707203927725,1,1578.3160133665297,-1.0
1865433,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 12:47:03+00:00,2026-04-05 12:47:03+00:00,NO,51.75203878718308,0.0,-51.75203878718308,0.605,0.5294117647058824,-0.07558823529411762,0.12493923189110351,0.031234807972775877,fractional_kelly,477.43525929558524,1656.8707203927725,1,1578.3160133665297,-1.0
1702565,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 13:21:53+00:00,2026-04-05 13:21:53+00:00,NO,19.097476506911956,0.0,-19.097476506911956,0.555,0.5294117647058824,-0.02558823529411769,0.046104928457869704,0.011526232114467426,fractional_kelly,425.68322050840214,1656.8707203927727,1,1578.3160133665297,-1.0
1702567,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 13:21:55+00:00,2026-04-05 13:21:55+00:00,NO,23.44628377914303,0.0,-23.44628377914303,0.53,0.5,-0.030000000000000027,0.05660377358490571,0.014150943396226428,fractional_kelly,406.5857440014902,1656.8707203927727,1,1578.3160133665297,-1.0
1865387,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 13:43:03+00:00,2026-04-05 13:43:03+00:00,YES,165.68707203927727,197.24651433247294,31.559442293195673,0.84,1.0,0.16000000000000003,1.0,0.1,fractional_kelly,383.13946022234717,1656.8707203927727,1,1775.5625276990027,0.1904761904761905
1865400,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 14:43:25+00:00,2026-04-05 14:43:25+00:00,NO,17.83712498030494,0.0,-17.83712498030494,0.715,0.6842105263157895,-0.030789473684210478,0.04306220095693773,0.010765550239234433,fractional_kelly,217.4523881830699,1656.8707203927725,1,1775.5625276990027,-1.0
1702630,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 14:46:29+00:00,2026-04-05 14:46:29+00:00,NO,38.83741929118645,0.0,-38.83741929118645,0.755,0.6842105263157895,-0.07078947368421051,0.09376089229696756,0.02344022307424189,fractional_kelly,199.61526320276496,1656.8707203927727,1,1775.5625276990027,-1.0
1865412,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 15:26:23+00:00,2026-04-05 15:26:23+00:00,YES,23.173017068430383,0.0,-23.173017068430383,0.45,0.4807692307692308,0.03076923076923077,0.055944055944055944,0.013986013986013986,fractional_kelly,160.77784391157851,1656.8707203927725,0,1775.5625276990027,-1.0
1733521,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 15:58:47+00:00,2026-04-05 15:58:47+00:00,YES,23.73710843529712,0.0,-23.73710843529712,0.305,0.3448275862068966,0.03982758620689658,0.05730587943438357,0.014326469858595892,fractional_kelly,137.60482684314815,1656.8707203927727,0,1775.5625276990027,-1.0
1713163,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 15:59:53+00:00,2026-04-05 15:59:53+00:00,YES,65.19705311960101,0.0,-65.19705311960101,0.355,0.45652173913043476,0.10152173913043477,0.15739804516346476,0.03934951129086619,fractional_kelly,113.86771840785103,1656.8707203927727,0,1775.5625276990027,-1.0
1713161,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 16:01:07+00:00,2026-04-05 16:01:07+00:00,YES,23.73710843529712,77.82658503376105,54.08947659846393,0.305,0.3448275862068966,0.03982758620689658,0.05730587943438357,0.014326469858595892,fractional_kelly,48.67066528825002,1656.8707203927727,1,1853.3891127327638,2.278688524590164
1865434,2026-04-04 21:00:00+00:00,2026-04-04 23:00:00+00:00,2026-04-05 16:07:07+00:00,2026-04-05 16:07:07+00:00,NO,24.9335568529529,70.23537141676874,45.30181456381584,0.645,0.5294117647058824,-0.11558823529411766,0.17920656634746923,0.04480164158686731,fractional_kelly,24.9335568529529,1656.8707203927727,0,1923.6244841495325,1.8169014084507045
1880938,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-05 23:00:01+00:00,2026-04-05 23:00:01+00:00,NO,192.36244841495326,202.48678780521396,10.124339390260701,0.05,0.0,-0.05,1.0,0.1,fractional_kelly,1923.6244841495325,1923.6244841495325,0,202.48678780521396,0.05263157894736844
1665405,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-05 23:50:51+00:00,2026-04-05 23:50:51+00:00,NO,66.92667681581945,173.83552419693362,106.90884738111417,0.615,0.5294117647058824,-0.08558823529411763,0.13916786226685793,0.03479196556671448,fractional_kelly,1731.2620357345793,1923.6244841495325,0,376.32231200214756,1.5974025974025972
1665403,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 00:51:37+00:00,2026-04-06 00:51:37+00:00,YES,192.36244841495326,233.1666041393373,40.80415572438403,0.825,1.0,0.17500000000000004,1.0,0.1,fractional_kelly,1664.3353589187598,1923.6244841495325,1,609.4889161414849,0.21212121212121215
1665427,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 02:37:17+00:00,2026-04-06 02:37:17+00:00,YES,22.738680387794407,0.0,-22.738680387794407,0.455,0.4807692307692308,0.025769230769230766,0.04728299223712068,0.01182074805928017,fractional_kelly,1471.9729105038066,1923.6244841495327,0,609.4889161414849,-1.0
1870219,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 03:05:29+00:00,2026-04-06 03:05:29+00:00,YES,13.55323373186015,51.14427823343453,37.59104450157437,0.265,0.2857142857142857,0.020714285714285685,0.02818270165208937,0.007045675413022342,fractional_kelly,1449.2342301160122,1923.6244841495327,1,660.6331943749194,2.773584905660377
1665426,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 03:50:27+00:00,2026-04-06 03:50:27+00:00,YES,54.06636863733896,0.0,-54.06636863733896,0.415,0.4807692307692308,0.0657692307692308,0.11242603550295864,0.02810650887573966,fractional_kelly,1435.680996384152,1923.6244841495325,0,660.6331943749194,-1.0
1665428,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 03:50:29+00:00,2026-04-06 03:50:29+00:00,YES,26.903838939154305,0.0,-26.903838939154305,0.45,0.4807692307692308,0.03076923076923077,0.055944055944055944,0.013986013986013986,fractional_kelly,1381.614627746813,1923.6244841495327,0,660.6331943749194,-1.0
1791540,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 05:25:39+00:00,2026-04-06 05:25:39+00:00,YES,192.36244841495326,222.38433342769164,30.02188501273838,0.865,1.0,0.135,1.0,0.1,fractional_kelly,1354.7107888076587,1923.6244841495325,1,883.0175278026111,0.15606936416184977
1840316,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 05:43:53+00:00,2026-04-06 05:43:53+00:00,YES,33.989207380729724,0.0,-33.989207380729724,0.295,0.3448275862068966,0.04982758620689659,0.07067742724382495,0.017669356810956237,fractional_kelly,1162.3483403927055,1923.6244841495327,0,883.0175278026111,-1.0
1543234,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 06:22:27+00:00,2026-04-06 06:22:27+00:00,YES,41.642218007256005,102.82029137594074,61.178073368684736,0.405,0.45652173913043476,0.05152173913043473,0.08659115820241131,0.021647789550602828,fractional_kelly,1128.3591330119757,1923.6244841495325,1,985.8378191785519,1.4691358024691354
1537987,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 06:54:53+00:00,2026-04-06 06:54:53+00:00,YES,69.31238512726405,189.8969455541481,120.58456042688404,0.365,0.45652173913043476,0.09152173913043476,0.14412872304005475,0.03603218076001369,fractional_kelly,1086.7169150047198,1923.6244841495327,1,1175.7347647327,1.7397260273972603
1791549,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 07:08:07+00:00,2026-04-06 07:08:07+00:00,NO,60.08404137414071,0.0,-60.08404137414071,0.605,0.5294117647058824,-0.07558823529411762,0.12493923189110351,0.031234807972775877,fractional_kelly,1017.4045298774557,1923.6244841495327,1,1175.7347647327,-1.0
1849620,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 09:06:41+00:00,2026-04-06 09:06:41+00:00,NO,66.92667681581945,0.0,-66.92667681581945,0.615,0.5294117647058824,-0.08558823529411763,0.13916786226685793,0.03479196556671448,fractional_kelly,957.320488503315,1923.6244841495327,1,1175.7347647327,-1.0
1849616,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 10:07:25+00:00,2026-04-06 10:07:25+00:00,NO,14.181255528911223,0.0,-14.181255528911223,0.705,0.6842105263157895,-0.02078947368421047,0.029488615154908467,0.007372153788727117,fractional_kelly,890.3938116874956,1923.6244841495327,1,1175.7347647327,-1.0
1849661,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 10:58:13+00:00,2026-04-06 10:58:13+00:00,YES,66.04576817559644,0.0,-66.04576817559644,0.37,0.45652173913043476,0.08652173913043476,0.13733609385783296,0.03433402346445824,fractional_kelly,876.2125561585843,1923.6244841495327,0,1175.7347647327,-1.0
1849663,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 12:00:39+00:00,2026-04-06 12:00:39+00:00,YES,69.31238512726404,189.89694555414806,120.58456042688402,0.365,0.45652173913043476,0.09152173913043476,0.14412872304005475,0.03603218076001369,fractional_kelly,810.1667879829879,1923.6244841495325,1,1365.631710286848,1.7397260273972606
1882343,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 12:24:01+00:00,2026-04-06 12:24:01+00:00,YES,31.65199522751354,0.0,-31.65199522751354,0.215,0.26666666666666666,0.051666666666666666,0.06581740976645435,0.016454352441613588,fractional_kelly,740.8544028557238,1923.6244841495327,0,1365.631710286848,-1.0
1849660,2026-04-05 21:00:00+00:00,2026-04-05 23:00:00+00:00,2026-04-06 12:52:01+00:00,2026-04-06 12:52:01+00:00,YES,27.558748191425348,0.0,-27.558748191425348,0.305,0.3448275862068966,0.03982758620689658,0.05730587943438357,0.014326469858595892,fractional_kelly,709.2024076282103,1923.6244841495325,0,1365.631710286848,-1.0
