horizon_min,volume_bucket,bin_start,bin_end,bin_mid,n,mean_signed_isotonic_gap,mean_abs_isotonic_gap,decile_volume_min,decile_volume_max
660,Decile 3,0.5,0.6,0.55,294,0.004139009462946042,0.004574673090099029,108023.4889210001,120269.91764799992
660,Decile 3,0.6,0.7,0.6499999999999999,12,0.0266387803289367,0.04223803126526624,108023.4889210001,120269.91764799992
660,Decile 3,0.7,0.7999999999999999,0.75,4,0.03964085072231141,0.03964085072231141,108023.4889210001,120269.91764799992
660,Decile 3,0.9,1.0,0.95,17,-0.008852941176470548,0.008852941176470548,108023.4889210001,120269.91764799992
660,Decile 4,0.0,0.1,0.05,68,0.006842964449530183,0.007087096811668283,120305.69362400024,135993.72559699992
660,Decile 4,0.1,0.2,0.15000000000000002,6,-0.01858571583279184,0.03437518951700237,120305.69362400024,135993.72559699992
660,Decile 4,0.2,0.30000000000000004,0.25,11,-0.08942367273981627,0.08942367273981627,120305.69362400024,135993.72559699992
660,Decile 4,0.3,0.4,0.35,6,-0.014963275088912958,0.0175641719498995,120305.69362400024,135993.72559699992
660,Decile 4,0.4,0.5,0.45,18,-0.007997196294538485,0.01137210181230116,120305.69362400024,135993.72559699992
660,Decile 4,0.5,0.6,0.55,305,0.0044508630356955205,0.004719901519592742,120305.69362400024,135993.72559699992
660,Decile 4,0.6,0.7,0.6499999999999999,5,0.05091304347826091,0.05091304347826091,120305.69362400024,135993.72559699992
660,Decile 4,0.7,0.7999999999999999,0.75,5,0.012134831460674178,0.014426966292134847,120305.69362400024,135993.72559699992
660,Decile 4,0.8,0.9,0.8500000000000001,4,-0.02139075630252102,0.10360924369747898,120305.69362400024,135993.72559699992
660,Decile 4,0.9,1.0,0.95,12,-0.001708333333333284,0.001708333333333284,120305.69362400024,135993.72559699992
660,Decile 5,0.0,0.1,0.05,49,0.0017578971551096988,0.002180418884251637,136005.93767299983,156400.72896699962
660,Decile 5,0.1,0.2,0.15000000000000002,2,-0.062376543209876525,0.062376543209876525,136005.93767299983,156400.72896699962
660,Decile 5,0.2,0.30000000000000004,0.25,10,-0.07354380820972752,0.07354380820972752,136005.93767299983,156400.72896699962
660,Decile 5,0.3,0.4,0.35,5,-0.027716468223287473,0.02883754445647132,136005.93767299983,156400.72896699962
660,Decile 5,0.4,0.5,0.45,23,-0.01086754439581348,0.014265947235210116,136005.93767299983,156400.72896699962
660,Decile 5,0.5,0.6,0.55,312,0.0047288344152827694,0.004818623467837779,136005.93767299983,156400.72896699962
660,Decile 5,0.6,0.7,0.6499999999999999,8,0.04083750610649736,0.0465537982413288,136005.93767299983,156400.72896699962
660,Decile 5,0.7,0.7999999999999999,0.75,3,0.022134831460674187,0.022134831460674187,136005.93767299983,156400.72896699962
660,Decile 5,0.8,0.9,0.8500000000000001,4,0.06746848739495798,0.06746848739495798,136005.93767299983,156400.72896699962
660,Decile 5,0.9,1.0,0.95,25,-0.010659999999999954,0.010659999999999954,136005.93767299983,156400.72896699962
660,Decile 6,0.0,0.1,0.05,78,0.0022390244324430168,0.00259547317444523,156449.66564000002,188300.16786500005
660,Decile 6,0.1,0.2,0.15000000000000002,10,-0.054055555555555544,0.054055555555555544,156449.66564000002,188300.16786500005
660,Decile 6,0.2,0.30000000000000004,0.25,12,-0.06756855812349087,0.06756855812349087,156449.66564000002,188300.16786500005
660,Decile 6,0.3,0.4,0.35,15,-0.02941008195453844,0.034531158187722295,156449.66564000002,188300.16786500005
660,Decile 6,0.4,0.5,0.45,28,-0.006238648947951268,0.008600164982936703,156449.66564000002,188300.16786500005
660,Decile 6,0.5,0.6,0.55,268,0.004905357066215271,0.005308659701972653,156449.66564000002,188300.16786500005
660,Decile 6,0.6,0.7,0.6499999999999999,8,0.004790241817293664,0.03515541035661941,156449.66564000002,188300.16786500005
660,Decile 6,0.7,0.7999999999999999,0.75,4,0.024636837881219925,0.026069422150882843,156449.66564000002,188300.16786500005
660,Decile 6,0.8,0.9,0.8500000000000001,2,0.068718487394958,0.068718487394958,156449.66564000002,188300.16786500005
660,Decile 6,0.9,1.0,0.95,16,-0.0004999999999999449,0.0004999999999999449,156449.66564000002,188300.16786500005
660,Decile 7,0.0,0.1,0.05,112,0.002386351961047083,0.002748375100509247,188336.119941,248119.52099799996
660,Decile 7,0.1,0.2,0.15000000000000002,10,-0.06823105413105413,0.06823105413105413,188336.119941,248119.52099799996
660,Decile 7,0.2,0.30000000000000004,0.25,17,-0.07519407300691923,0.07519407300691923,188336.119941,248119.52099799996
660,Decile 7,0.3,0.4,0.35,15,-0.029743415287871774,0.032490799443327674,188336.119941,248119.52099799996
660,Decile 7,0.4,0.5,0.45,34,-0.011577793908260983,0.01232409242766875,188336.119941,248119.52099799996
660,Decile 7,0.5,0.6,0.55,197,0.005367135692399217,0.005905710772501458,188336.119941,248119.52099799996
660,Decile 7,0.6,0.7,0.6499999999999999,6,0.04655797101449279,0.04655797101449279,188336.119941,248119.52099799996
660,Decile 7,0.7,0.7999999999999999,0.75,10,0.020136436597110775,0.022855537720706275,188336.119941,248119.52099799996
660,Decile 7,0.8,0.9,0.8500000000000001,3,0.004761904761904745,0.08476190476190475,188336.119941,248119.52099799996
660,Decile 7,0.9,1.0,0.95,37,-0.005878378378378325,0.005878378378378325,188336.119941,248119.52099799996
660,Decile 8,0.0,0.1,0.05,146,0.0039626346991382955,0.0041381382244580584,248884.878183,417092.7476779996
660,Decile 8,0.1,0.2,0.15000000000000002,9,-0.07071488867785163,0.07071488867785163,248884.878183,417092.7476779996
660,Decile 8,0.2,0.30000000000000004,0.25,22,-0.08255730816268934,0.08255730816268934,248884.878183,417092.7476779996
660,Decile 8,0.3,0.4,0.35,31,-0.024164372970465454,0.028191568110057512,248884.878183,417092.7476779996
660,Decile 8,0.4,0.5,0.45,51,-0.008265883739221425,0.011381796771100858,248884.878183,417092.7476779996
660,Decile 8,0.5,0.6,0.55,102,0.006879650654803305,0.009312552893713048,248884.878183,417092.7476779996
660,Decile 8,0.6,0.7,0.6499999999999999,19,0.029703674183014988,0.04384323657213381,248884.878183,417092.7476779996
660,Decile 8,0.7,0.7999999999999999,0.75,12,0.02797084002140184,0.02975922953451045,248884.878183,417092.7476779996
660,Decile 8,0.8,0.9,0.8500000000000001,6,0.00564565826330532,0.09564565826330533,248884.878183,417092.7476779996
660,Decile 8,0.9,1.0,0.95,42,-0.0059166666666666205,0.0059166666666666205,248884.878183,417092.7476779996
660,Decile 9,0.0,0.1,0.05,120,0.004627283773849885,0.005158829531615155,417746.51305999927,806600.3579200017
660,Decile 9,0.1,0.2,0.15000000000000002,21,-0.04428736965871468,0.05330992604969213,417746.51305999927,806600.3579200017
660,Decile 9,0.2,0.30000000000000004,0.25,17,-0.08210642615100543,0.08210642615100543,417746.51305999927,806600.3579200017
660,Decile 9,0.3,0.4,0.35,37,-0.025072530393390153,0.028987207402237564,417746.51305999927,806600.3579200017
660,Decile 9,0.4,0.5,0.45,66,-0.009493849762208104,0.01154806538785231,417746.51305999927,806600.3579200017
660,Decile 9,0.5,0.6,0.55,69,0.004797120790618995,0.010192330986939262,417746.51305999927,806600.3579200017
660,Decile 9,0.6,0.7,0.6499999999999999,27,0.03353704608369977,0.04496858998715376,417746.51305999927,806600.3579200017
660,Decile 9,0.7,0.7999999999999999,0.75,19,0.03282030919996624,0.03282030919996624,417746.51305999927,806600.3579200017
660,Decile 9,0.8,0.9,0.8500000000000001,11,0.018749809014514892,0.08502253628724217,417746.51305999927,806600.3579200017
660,Decile 9,0.9,1.0,0.95,53,-0.017820754716981097,0.017820754716981097,417746.51305999927,806600.3579200017
660,Decile 10 (highest),0.0,0.1,0.05,140,0.005912165733282548,0.006303776561478742,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.1,0.2,0.15000000000000002,26,-0.06446822266053034,0.06446822266053034,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.2,0.30000000000000004,0.25,26,-0.0731932695624486,0.0731932695624486,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.3,0.4,0.35,48,-0.022838275088912955,0.02629772949847947,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.4,0.5,0.45,68,-0.01255536216090285,0.015472529027649562,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.5,0.6,0.55,55,0.008146542929207572,0.011567561626822005,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.6,0.7,0.6499999999999999,18,0.03339711230527062,0.04300385387830431,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.7,0.7999999999999999,0.75,16,0.025886837881219926,0.027319422150882844,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.8,0.9,0.8500000000000001,14,0.005538715486194493,0.08911014405762306,806990.4095559991,172972056.63332495
660,Decile 10 (highest),0.9,1.0,0.95,30,-0.024649999999999953,0.024649999999999953,806990.4095559991,172972056.63332495
720,Decile 1 (lowest),0.0,0.1,0.05,47,0.004728353623847992,0.005254579588121516,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.1,0.2,0.15000000000000002,19,-0.04871804511278194,0.04871804511278194,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.2,0.30000000000000004,0.25,23,-0.08681076284802995,0.08681076284802995,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.3,0.4,0.35,12,-0.005780780780780763,0.019114114114114126,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.4,0.5,0.45,13,-0.006848427810409674,0.01414673925506259,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.5,0.6,0.55,284,0.0059012527210140385,0.0061701122550297275,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.6,0.7,0.6499999999999999,8,-0.008397634649669389,0.0234986927071843,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.7,0.7999999999999999,0.75,5,0.017325274725274696,0.02275384615384617,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.8,0.9,0.8500000000000001,1,0.035769230769230775,0.035769230769230775,88436.76449999989,98283.85311900004
720,Decile 1 (lowest),0.9,1.0,0.95,13,-0.016923076923076905,0.016923076923076905,88436.76449999989,98283.85311900004
720,Decile 2,0.0,0.1,0.05,49,0.004131616282876788,0.004857251991705773,98318.60673100014,108665.15323099974
720,Decile 2,0.1,0.2,0.15000000000000002,13,-0.04399450549450548,0.04399450549450548,98318.60673100014,108665.15323099974
720,Decile 2,0.2,0.30000000000000004,0.25,17,-0.07790337756724314,0.07790337756724314,98318.60673100014,108665.15323099974
720,Decile 2,0.3,0.4,0.35,12,-0.018618618618618608,0.025563063063063066,98318.60673100014,108665.15323099974
720,Decile 2,0.4,0.5,0.45,15,-0.004619348336162306,0.010879510937788328,98318.60673100014,108665.15323099974
720,Decile 2,0.5,0.6,0.55,289,0.005593896906846893,0.006110205732167302,98318.60673100014,108665.15323099974
720,Decile 2,0.6,0.7,0.6499999999999999,9,0.017056144855927807,0.034765160985996565,98318.60673100014,108665.15323099974
720,Decile 2,0.7,0.7999999999999999,0.75,4,0.020714285714285685,0.022857142857142854,98318.60673100014,108665.15323099974
720,Decile 2,0.8,0.9,0.8500000000000001,2,0.041944444444444395,0.041944444444444395,98318.60673100014,108665.15323099974
720,Decile 2,0.9,1.0,0.95,14,-0.017428571428571387,0.017428571428571387,98318.60673100014,108665.15323099974
720,Decile 3,0.0,0.1,0.05,60,0.0036611408199643497,0.004497860962566846,108691.2923019999,121512.1480029997
720,Decile 3,0.1,0.2,0.15000000000000002,8,-0.03806249999999999,0.03806249999999999,108691.2923019999,121512.1480029997
720,Decile 3,0.2,0.30000000000000004,0.25,12,-0.07517397499540357,0.07517397499540357,108691.2923019999,121512.1480029997
720,Decile 3,0.3,0.4,0.35,11,-0.02104013104013104,0.02922194922194924,108691.2923019999,121512.1480029997
720,Decile 3,0.4,0.5,0.45,18,-0.011635228256747503,0.0151311632160971,108691.2923019999,121512.1480029997
720,Decile 3,0.5,0.6,0.55,279,0.005786909679480312,0.00655763030994849,108691.2923019999,121512.1480029997
720,Decile 3,0.6,0.7,0.6499999999999999,13,0.03011568526635932,0.04445211806433057,108691.2923019999,121512.1480029997
720,Decile 3,0.7,0.7999999999999999,0.75,5,0.01673626373626371,0.01673626373626371,108691.2923019999,121512.1480029997
720,Decile 3,0.9,1.0,0.95,19,-0.008315789473684165,0.008315789473684165,108691.2923019999,121512.1480029997
720,Decile 4,0.0,0.1,0.05,70,0.0073857142857142845,0.007729106187929717,121541.09607099954,137630.0209789996
720,Decile 4,0.1,0.2,0.15000000000000002,4,-0.04616071428571428,0.04616071428571428,121541.09607099954,137630.0209789996
720,Decile 4,0.2,0.30000000000000004,0.25,13,-0.07509096694810982,0.07509096694810982,121541.09607099954,137630.0209789996
720,Decile 4,0.3,0.4,0.35,7,-0.005335907335907323,0.0100978120978121,121541.09607099954,137630.0209789996
720,Decile 4,0.4,0.5,0.45,17,-0.008686413245949817,0.010565896746667178,121541.09607099954,137630.0209789996
720,Decile 4,0.5,0.6,0.55,285,0.006388895711705387,0.0068459078071614185,121541.09607099954,137630.0209789996
720,Decile 4,0.6,0.7,0.6499999999999999,5,0.016700154430485403,0.028781126090404417,121541.09607099954,137630.0209789996
720,Decile 4,0.7,0.7999999999999999,0.75,5,0.00371428571428567,0.012857142857142878,121541.09607099954,137630.0209789996
720,Decile 4,0.8,0.9,0.8500000000000001,5,0.028867288267288238,0.04050365190365186,121541.09607099954,137630.0209789996
720,Decile 4,0.9,1.0,0.95,13,-0.0062692307692307275,0.0062692307692307275,121541.09607099954,137630.0209789996
720,Decile 5,0.0,0.1,0.05,55,0.0022934370442391837,0.0026182790471560528,137667.84533399984,158616.34742299982
720,Decile 5,0.1,0.2,0.15000000000000002,4,-0.04553571428571427,0.04553571428571427,137667.84533399984,158616.34742299982
720,Decile 5,0.2,0.30000000000000004,0.25,8,-0.07457563430777717,0.07457563430777717,137667.84533399984,158616.34742299982
720,Decile 5,0.3,0.4,0.35,6,-0.01825900900900901,0.028814564564564587,137667.84533399984,158616.34742299982
720,Decile 5,0.4,0.5,0.45,23,-0.009121419630151685,0.01511293606705519,137667.84533399984,158616.34742299982
720,Decile 5,0.5,0.6,0.55,293,0.006618426051280771,0.006943753392485838,137667.84533399984,158616.34742299982
720,Decile 5,0.6,0.7,0.6499999999999999,6,-0.004594282096995084,0.02569393845438339,137667.84533399984,158616.34742299982
720,Decile 5,0.7,0.7999999999999999,0.75,2,0.013214285714285678,0.013214285714285678,137667.84533399984,158616.34742299982
720,Decile 5,0.8,0.9,0.8500000000000001,3,0.06055555555555551,0.06055555555555551,137667.84533399984,158616.34742299982
720,Decile 5,0.9,1.0,0.95,24,-0.009187499999999951,0.009187499999999951,137667.84533399984,158616.34742299982
720,Decile 6,0.0,0.1,0.05,83,0.0026361059210102443,0.0030042523033309712,158630.90700199956,192919.329442
720,Decile 6,0.1,0.2,0.15000000000000002,9,-0.053015873015873,0.053015873015873,158630.90700199956,192919.329442
720,Decile 6,0.2,0.30000000000000004,0.25,14,-0.07644846741785519,0.07644846741785519,158630.90700199956,192919.329442
720,Decile 6,0.3,0.4,0.35,15,-0.022085538169748686,0.026085538169748696,158630.90700199956,192919.329442
720,Decile 6,0.4,0.5,0.45,27,-0.007303549699114936,0.012335166681951436,158630.90700199956,192919.329442
720,Decile 6,0.5,0.6,0.55,241,0.00610559271571592,0.007791116284696099,158630.90700199956,192919.329442
720,Decile 6,0.6,0.7,0.6499999999999999,11,0.0005929203731699563,0.026134746967628127,158630.90700199956,192919.329442
720,Decile 6,0.7,0.7999999999999999,0.75,4,0.011978021978021947,0.016620879120879117,158630.90700199956,192919.329442
720,Decile 6,0.8,0.9,0.8500000000000001,3,0.04340455840455837,0.04340455840455837,158630.90700199956,192919.329442
720,Decile 6,0.9,1.0,0.95,18,-0.0004999999999999449,0.0004999999999999449,158630.90700199956,192919.329442
720,Decile 7,0.0,0.1,0.05,110,0.0021980068060281966,0.002499124939231891,192977.85709999988,262579.23607300007
720,Decile 7,0.1,0.2,0.15000000000000002,9,-0.02544227994227993,0.04979581529581529,192977.85709999988,262579.23607300007
720,Decile 7,0.2,0.30000000000000004,0.25,16,-0.07955167539988969,0.07955167539988969,192977.85709999988,262579.23607300007
720,Decile 7,0.3,0.4,0.35,15,-0.02318553816974868,0.024963315947526463,192977.85709999988,262579.23607300007
720,Decile 7,0.4,0.5,0.45,32,-0.007223264296592809,0.013435154540495254,192977.85709999988,262579.23607300007
720,Decile 7,0.5,0.6,0.55,186,0.006597119031234249,0.008577127490906103,192977.85709999988,262579.23607300007
720,Decile 7,0.6,0.7,0.6499999999999999,7,0.020445812616962118,0.04475300917979779,192977.85709999988,262579.23607300007
720,Decile 7,0.7,0.7999999999999999,0.75,9,0.007948717948717912,0.017313797313797327,192977.85709999988,262579.23607300007
720,Decile 7,0.8,0.9,0.8500000000000001,2,0.0012878787878787823,0.03037878787878784,192977.85709999988,262579.23607300007
720,Decile 7,0.9,1.0,0.95,39,-0.0047051282051281534,0.0047051282051281534,192977.85709999988,262579.23607300007
720,Decile 8,0.0,0.1,0.05,148,0.003660752998988293,0.0039106807342101455,262892.377741,437908.3160499996
720,Decile 8,0.1,0.2,0.15000000000000002,12,-0.03140692640692639,0.040497835497835484,262892.377741,437908.3160499996
720,Decile 8,0.2,0.30000000000000004,0.25,22,-0.08651989419846565,0.08651989419846565,262892.377741,437908.3160499996
720,Decile 8,0.3,0.4,0.35,30,-0.018260700173858058,0.02722736684052475,262892.377741,437908.3160499996
720,Decile 8,0.4,0.5,0.45,50,-0.005665504444268664,0.010499650785732083,262892.377741,437908.3160499996
720,Decile 8,0.5,0.6,0.55,87,0.005764934355256632,0.011907339343238824,262892.377741,437908.3160499996
720,Decile 8,0.6,0.7,0.6499999999999999,15,0.009123504439131118,0.031556510030031466,262892.377741,437908.3160499996
720,Decile 8,0.7,0.7999999999999999,0.75,17,0.017825145442792477,0.019505817711700044,262892.377741,437908.3160499996
720,Decile 8,0.8,0.9,0.8500000000000001,5,0.05082051282051279,0.05082051282051279,262892.377741,437908.3160499996
720,Decile 8,0.9,1.0,0.95,40,-0.007262499999999958,0.007262499999999958,262892.377741,437908.3160499996
720,Decile 9,0.0,0.1,0.05,109,0.005164647009763038,0.005456556934700485,438614.8761360003,831904.7844009999
720,Decile 9,0.1,0.2,0.15000000000000002,20,-0.032947727272727254,0.03860227272727271,438614.8761360003,831904.7844009999
720,Decile 9,0.2,0.30000000000000004,0.25,14,-0.08151438026948232,0.08151438026948232,438614.8761360003,831904.7844009999
720,Decile 9,0.3,0.4,0.35,39,-0.016453599348336175,0.025342488237225094,438614.8761360003,831904.7844009999
720,Decile 9,0.4,0.5,0.45,69,-0.006152598858295218,0.012522340816584375,438614.8761360003,831904.7844009999
720,Decile 9,0.5,0.6,0.55,74,0.00448166485278718,0.013125836975220179,438614.8761360003,831904.7844009999
720,Decile 9,0.6,0.7,0.6499999999999999,25,0.018937409145385255,0.03536644326915622,438614.8761360003,831904.7844009999
720,Decile 9,0.7,0.7999999999999999,0.75,17,0.02002133160956688,0.02002133160956688,438614.8761360003,831904.7844009999
720,Decile 9,0.8,0.9,0.8500000000000001,9,0.013826038159371494,0.041149270482603785,438614.8761360003,831904.7844009999
720,Decile 9,0.9,1.0,0.95,48,-0.016281249999999962,0.016281249999999962,438614.8761360003,831904.7844009999
720,Decile 10 (highest),0.0,0.1,0.05,134,0.005444129619283263,0.005774363476733977,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.1,0.2,0.15000000000000002,25,-0.0418,0.0418,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.2,0.30000000000000004,0.25,24,-0.08544807179628609,0.08544807179628609,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.3,0.4,0.35,49,-0.0169418962464075,0.024424889443686426,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.4,0.5,0.45,67,-0.0086212307044013,0.012854940205675422,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.5,0.6,0.55,51,0.0053528909308767905,0.01605658110259765,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.6,0.7,0.6499999999999999,17,0.029326682382122646,0.04186095925076488,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.7,0.7999999999999999,0.75,14,0.018222135007849267,0.022201726844583984,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.8,0.9,0.8500000000000001,14,0.005171217671217666,0.05043745143745142,832251.2136810008,172972056.63332495
720,Decile 10 (highest),0.9,1.0,0.95,29,-0.025431034482758578,0.025431034482758578,832251.2136810008,172972056.63332495
780,Decile 1 (lowest),0.0,0.1,0.05,49,0.004889228239600616,0.005365944482058226,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.1,0.2,0.15000000000000002,21,-0.04371390778533635,0.04728533635676492,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.2,0.30000000000000004,0.25,21,-0.05596179090482887,0.05596179090482887,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.3,0.4,0.35,14,-0.03513457556935819,0.03513457556935819,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.4,0.5,0.45,13,0.004442445449322647,0.01246123910142071,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.5,0.6,0.55,264,0.0032119582898876967,0.0036129182332624837,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.6,0.7,0.6499999999999999,8,0.026458551597695126,0.026567247249869044,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.7,0.7999999999999999,0.75,6,0.04138095238095237,0.04280952380952382,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.8,0.9,0.8500000000000001,1,0.09071428571428575,0.09071428571428575,88437.42444700007,98655.67740600005
780,Decile 1 (lowest),0.9,1.0,0.95,14,-0.0156785714285714,0.0156785714285714,88437.42444700007,98655.67740600005
780,Decile 2,0.0,0.1,0.05,48,0.004069172287033661,0.004441681097338681,98677.79200199986,109252.61061299988
780,Decile 2,0.1,0.2,0.15000000000000002,12,-0.05141732804232802,0.05141732804232802,98677.79200199986,109252.61061299988
780,Decile 2,0.2,0.30000000000000004,0.25,15,-0.05876277543366149,0.05876277543366149,98677.79200199986,109252.61061299988
780,Decile 2,0.3,0.4,0.35,15,-0.037484702093397756,0.037484702093397756,98677.79200199986,109252.61061299988
780,Decile 2,0.4,0.5,0.45,17,0.005675061237688628,0.011485920802186137,98677.79200199986,109252.61061299988
780,Decile 2,0.5,0.6,0.55,273,0.0028364087001434995,0.003297480388325683,98677.79200199986,109252.61061299988
780,Decile 2,0.6,0.7,0.6499999999999999,9,0.0049808343103261805,0.023393532723024593,98677.79200199986,109252.61061299988
780,Decile 2,0.7,0.7999999999999999,0.75,3,0.004047619047619004,0.013095238095238123,98677.79200199986,109252.61061299988
780,Decile 2,0.8,0.9,0.8500000000000001,3,-0.027218045112781992,0.10769423558897244,98677.79200199986,109252.61061299988
780,Decile 2,0.9,1.0,0.95,15,-0.009212280701754349,0.009212280701754349,98677.79200199986,109252.61061299988
780,Decile 3,0.0,0.1,0.05,63,0.00527017400714083,0.005885425527605622,109260.65065399976,122457.71500600011
780,Decile 3,0.1,0.2,0.15000000000000002,8,-0.03530555555555555,0.03530555555555555,109260.65065399976,122457.71500600011
780,Decile 3,0.2,0.30000000000000004,0.25,12,-0.05669733552117518,0.05669733552117518,109260.65065399976,122457.71500600011
780,Decile 3,0.3,0.4,0.35,10,-0.037835748792270536,0.037835748792270536,109260.65065399976,122457.71500600011
780,Decile 3,0.4,0.5,0.45,19,0.006212525036300425,0.010069356137221597,109260.65065399976,122457.71500600011
780,Decile 3,0.5,0.6,0.55,264,0.0036976960983972876,0.004010653519754262,109260.65065399976,122457.71500600011
780,Decile 3,0.6,0.7,0.6499999999999999,11,0.01984911979935552,0.01984911979935552,109260.65065399976,122457.71500600011
780,Decile 3,0.7,0.7999999999999999,0.75,6,0.03488095238095237,0.037976190476190476,109260.65065399976,122457.71500600011
780,Decile 3,0.8,0.9,0.8500000000000001,1,0.12571428571428567,0.12571428571428567,109260.65065399976,122457.71500600011
780,Decile 3,0.9,1.0,0.95,17,-0.008128482972136183,0.008128482972136183,109260.65065399976,122457.71500600011
780,Decile 4,0.0,0.1,0.05,67,0.004256405722027849,0.004618826211632323,122535.02805799992,139202.78667299985
780,Decile 4,0.1,0.2,0.15000000000000002,8,-0.03033234126984126,0.04908234126984126,122535.02805799992,139202.78667299985
780,Decile 4,0.2,0.30000000000000004,0.25,12,-0.07625609470229722,0.07625609470229722,122535.02805799992,139202.78667299985
780,Decile 4,0.3,0.4,0.35,7,-0.027118357487922722,0.027118357487922722,122535.02805799992,139202.78667299985
780,Decile 4,0.4,0.5,0.45,15,0.003374821286819666,0.01143376881588806,122535.02805799992,139202.78667299985
780,Decile 4,0.5,0.6,0.55,273,0.0034576536501589685,0.003795586606283197,122535.02805799992,139202.78667299985
780,Decile 4,0.6,0.7,0.6499999999999999,5,0.01383903315123849,0.02755331886552419,122535.02805799992,139202.78667299985
780,Decile 4,0.7,0.7999999999999999,0.75,4,0.008214285714285674,0.015000000000000013,122535.02805799992,139202.78667299985
780,Decile 4,0.8,0.9,0.8500000000000001,6,-0.0029849624060150717,0.10369924812030075,122535.02805799992,139202.78667299985
780,Decile 4,0.9,1.0,0.95,13,-0.006038461538461488,0.006038461538461488,122535.02805799992,139202.78667299985
780,Decile 5,0.0,0.1,0.05,57,0.0025559254497892563,0.0027115752377663083,139223.44199499948,161654.65302799968
780,Decile 5,0.1,0.2,0.15000000000000002,3,-0.050952380952380937,0.050952380952380937,139223.44199499948,161654.65302799968
780,Decile 5,0.2,0.30000000000000004,0.25,11,-0.056387077526318004,0.056387077526318004,139223.44199499948,161654.65302799968
780,Decile 5,0.3,0.4,0.35,10,-0.02809420289855073,0.02809420289855073,139223.44199499948,161654.65302799968
780,Decile 5,0.4,0.5,0.45,25,0.0020745162264678707,0.010104867527033512,139223.44199499948,161654.65302799968
780,Decile 5,0.5,0.6,0.55,264,0.003884521447796545,0.004134998124910536,139223.44199499948,161654.65302799968
780,Decile 5,0.6,0.7,0.6499999999999999,8,-0.003128881987577631,0.021335403726708058,139223.44199499948,161654.65302799968
780,Decile 5,0.7,0.7999999999999999,0.75,4,0.020714285714285685,0.020714285714285685,139223.44199499948,161654.65302799968
780,Decile 5,0.8,0.9,0.8500000000000001,3,0.054248120300751844,0.11670426065162905,139223.44199499948,161654.65302799968
780,Decile 5,0.9,1.0,0.95,26,-0.0035647773279351724,0.0035647773279351724,139223.44199499948,161654.65302799968
780,Decile 6,0.0,0.1,0.05,86,0.00277727661955591,0.00277727661955591,161699.7113899996,197819.1793090006
780,Decile 6,0.1,0.2,0.15000000000000002,12,-0.06350503147813273,0.06350503147813273,161699.7113899996,197819.1793090006
780,Decile 6,0.2,0.30000000000000004,0.25,14,-0.050550030138637715,0.050550030138637715,161699.7113899996,197819.1793090006
780,Decile 6,0.3,0.4,0.35,14,-0.027489648033126306,0.027489648033126306,161699.7113899996,197819.1793090006
780,Decile 6,0.4,0.5,0.45,23,0.0015125241726755266,0.00971509731070043,161699.7113899996,197819.1793090006
780,Decile 6,0.5,0.6,0.55,227,0.004004066469739211,0.004394739319967119,161699.7113899996,197819.1793090006
780,Decile 6,0.6,0.7,0.6499999999999999,7,0.012607466244748273,0.019670465357436853,161699.7113899996,197819.1793090006
780,Decile 6,0.7,0.7999999999999999,0.75,7,0.013571428571428536,0.020102040816326543,161699.7113899996,197819.1793090006
780,Decile 6,0.8,0.9,0.8500000000000001,2,0.1007142857142857,0.1007142857142857,161699.7113899996,197819.1793090006
780,Decile 6,0.9,1.0,0.95,18,-0.0011388888888888375,0.0011388888888888375,161699.7113899996,197819.1793090006
